title northern fur seal								
Hg3.7								
M11a								
M2b								
Hg4.2								
Hg8.10								
Hg6.3								
Pv11								
Pop								
157	,	4040	7878	1733	4264	3545	0000	6060
158	,	0000	7484	4747	5860	3737	3434	6078
159	,	5254	7282	3347	6062	0000	2836	6060
160	,	4052	7478	2935	4462	4145	3838	6084
161	,	4254	7678	3347	5864	0000	3840	6060
162	,	3640	7274	2547	4862	3543	3638	6060
163	,	4054	6874	1529	4260	4151	5054	6060
164	,	0000	0000	1721	6062	0000	0000	6060
165	,	4652	7882	2929	5862	0000	3434	6060
166	,	0000	0000	2933	0000	0000	0000	0000
167	,	0000	6072	4547	0000	0000	0000	0000
168	,	4654	0000	0000	4266	0000	0000	5660
169	,	4044	0000	3343	5860	0000	3646	6074
170	,	4040	7070	2947	5256	0000	0000	6060
171	,	0000	0000	0000	4042	3535	0000	0000
172	,	0000	0000	3337	3460	3541	0000	0000
173	,	0000	6870	3743	6066	2733	3036	6078
174	,	0000	0000	0000	0000	0000	3234	6060
175	,	4042	0000	0000	6060	0000	0000	6060
176	,	0000	0000	0000	5864	4151	0000	0000
177	,	0000	0000	2929	0000	0000	0000	6084
178	,	0000	0000	4545	5668	0000	0000	6060
179	,	4246	6868	2123	4058	3539	3640	6060
180	,	0000	0000	0000	3442	2543	3436	6060
181	,	4250	7272	5355	4060	4147	2834	6060
182	,	4042	7482	2937	5656	4949	3434	6074
183	,	4246	7482	2133	4260	3537	3438	7676
184	,	0000	0000	4755	0000	0000	0000	0000
185	,	0000	0000	2747	5658	3945	3448	6060
186	,	0000	7276	2129	4060	2741	3042	6060
187	,	5454	6280	2929	5664	2741	2830	6060
188	,	4254	6668	2133	6064	0000	3436	6060
189	,	0000	0000	1729	5864	3743	3440	6060
190	,	0000	6878	2133	3440	3547	3436	6084
191	,	4052	6270	4345	4260	2735	3038	6060
192	,	5254	6668	2929	3456	3539	3440	6060
193	,	0000	0000	0000	5858	0000	0000	6060
194	,	5454	6272	1519	5860	4347	3438	6060
195	,	0000	6272	3347	4242	3345	2828	6078
196	,	4046	6478	1529	5060	2951	2838	6078
197	,	4654	6872	3537	4260	3343	3038	6060
198	,	4052	7276	4547	6266	3745	3436	6060
199	,	4654	5872	2933	5664	0000	3030	6060
200	,	5456	6872	1725	4260	0000	3032	0000
201	,	4048	7072	2123	6072	4155	3842	6060
202	,	4046	6876	4545	5862	3541	3434	6060
203	,	3846	6274	2127	0000	0000	0000	0000
204	,	0000	0000	2945	4260	3535	3650	6078
205	,	4054	7482	2547	5662	4347	4040	6060
206	,	5456	7282	2943	5860	3739	3234	6060
207	,	4242	5878	2327	4264	4351	3642	6060
208	,	5252	6678	2947	4260	3749	3238	5660
209	,	4040	7274	1721	5462	4143	3638	6060
210	,	4054	6882	2529	5466	3543	3838	6060
211	,	4046	7282	3345	4260	3339	3642	6060
212	,	4242	6674	3747	4062	3537	0000	6060
213	,	4044	6878	1747	5864	4547	3434	6060
214	,	5454	6682	2929	4662	4351	3638	6084
215	,	4254	6686	2327	3460	4747	2834	6060
216	,	5254	6678	2955	4858	3743	3636	6060
217	,	5254	7282	2551	6062	3535	2838	6060
218	,	4052	6882	1747	4258	4751	2830	6060
219	,	4854	6678	2133	6070	3551	3636	6072
220	,	4054	6274	2929	3456	3549	3042	6060
221	,	5454	6478	2333	5862	4345	3240	6082
222	,	4060	6280	2933	5662	3545	3234	6060
223	,	4040	7274	2145	4258	3947	3642	6082
224	,	0000	7878	1525	5866	3537	3840	6060
225	,	4052	6870	2929	4860	4547	3436	6060
226	,	0000	0000	0000	6066	4551	3638	6060
227	,	5454	7276	4347	5660	3951	2828	6060
228	,	4042	7274	2729	5660	3747	3036	6060
229	,	5454	6272	2337	6266	3749	3640	6060
230	,	4852	6272	3537	5662	4747	4042	6060
231	,	5458	6868	3137	3460	3537	3436	6060
232	,	5254	5868	3347	6060	3541	3034	6060
233	,	4852	6276	2547	5860	4547	3238	6072
234	,	4044	6264	2945	5862	3747	3038	6088
235	,	5254	7882	2731	4058	4345	2846	6084
236	,	5256	6674	2949	4854	3541	3038	6060
237	,	4046	5862	2153	5860	3947	3840	6060
238	,	4042	6272	1529	4862	3541	3440	6084
239	,	4044	6876	2929	6062	4549	3438	6060
240	,	5258	6466	2745	5864	3543	3050	6082
241	,	5458	7274	2329	5860	2739	3840	6078
242	,	4040	6678	1725	4860	3535	2838	6076
243	,	4040	6272	1747	4858	3741	3032	6060
244	,	5454	7274	4749	6264	3557	2830	6060
245	,	4244	7282	2125	6270	3135	3638	6060
246	,	5254	7274	2955	4058	3539	3238	6060
