"title Atlantic Walrus Shafer, cluster 2 = all other populations"								
Orr16								
Orr7								
Orr11								
Hgdii								
Hg3.6								
Pop								
284	,	5858	6666	5254	2121	2525		
285	,	6472	6470	5252	2121	2525		
286	,	7272	6264	4450	2125	2525		
287	,	5672	6268	5052	2123	2531		
288	,	7272	6666	5454	2121	2525		
289	,	7272	6876	5052	2121	2525		
290	,	7072	6674	5052	2121	2525		
291	,	5872	5860	5050	2121	2525		
292	,	5672	5870	4854	2123	2525		
293	,	5658	6076	5054	2133	2531		
294	,	7274	6668	5050	2121	2525		
295	,	5874	6268	5050	2121	2525		
296	,	6272	6476	5054	2121	2525		
297	,	5870	7076	5050	2121	2531		
298	,	5858	5860	5052	2121	2525		
299	,	7274	5878	5254	2323	2531		
300	,	6470	6266	5052	2121	2525		
301	,	5872	6466	5052	2133	2525		
302	,	7274	6670	5252	2323	2531		
303	,	5858	7076	5054	2133	2525		
304	,	5670	6872	5050	2121	2525		
305	,	5672	6874	4852	2121	2531		
306	,	7272	6070	5254	2123	2531		
307	,	5872	6070	5052	2325	2531		
308	,	7280	6268	4852	2121	2531		
309	,	5858	7478	5050	2121	2525		
310	,	5872	7078	5054	2121	2531		
311	,	5676	6270	5050	2121	2525		
312	,	5858	5466	5454	2121	2525		
313	,	5872	6668	5252	2121	2525		
314	,	6870	6470	5054	2121	2525		
315	,	5672	7678	5050	2121	2531		
316	,	5874	6062	5054	2125	2525		
317	,	7274	5860	5050	2121	2525		
318	,	5872	6066	5456	2121	2525		
319	,	5656	6068	5052	2121	2525		
320	,	7272	6064	5252	2123	2525		
321	,	6872	6070	5054	2121	2531		
322	,	5662	6668	5050	2121	2525		
323	,	5672	6878	5050	2121	2525		
324	,	7072	6676	5054	2525	2525		
325	,	7274	6466	5254	2323	2525		
326	,	5658	6478	4852	2121	2531		
327	,	5658	5864	5052	2125	2525		
328	,	5868	6066	5050	2121	2525		
329	,	5872	6870	4852	2135	2531		
330	,	6274	5860	5052	2121	2525		
331	,	6872	6676	5052	2121	2531		
332	,	6270	6670	5050	2121	2525		
333	,	5658	5870	5052	2133	2525		
334	,	7070	5870	5050	2121	2525		
335	,	7274	6070	5052	2121	2525		
336	,	7274	6870	5052	2121	2531		
337	,	6272	6868	5050	2121	3131		
338	,	5872	6868	5054	2121	2525		
339	,	7074	6668	5050	2121	3131		
340	,	7272	6472	5656	2121	2525		
341	,	6268	7070	5054	2121	2525		
342	,	5858	6470	5050	2121	2531		
343	,	5874	5868	5050	2123	2525		
344	,	7274	6670	5254	2121	2525		
345	,	5672	6670	5050	2323	2525		
346	,	5872	5860	5052	2121	2531		
347	,	7072	6666	5458	2121	2525		
348	,	5658	5278	5052	2123	2525		
349	,	6670	6678	5054	2121	2531		
350	,	5870	6870	5054	2121	2525		
351	,	6274	7076	5050	2121	2525		
352	,	6872	6466	5050	2123	2525		
353	,	6272	6062	5052	2121	2525		
354	,	6874	6478	5252	2121	2525		
355	,	7274	5870	4454	2133	2525		
356	,	5858	6076	5050	2121	2525		
357	,	5872	6064	5050	2125	2531		
358	,	5658	5868	5254	2123	2525		
359	,	5872	6064	5050	2121	2525		
360	,	5858	6266	5054	2121	2531		
361	,	5858	5868	5052	2121	2531		
362	,	6472	6672	5058	2121	2525		
363	,	6876	5864	5050	2123	2525		
364	,	7474	6266	5050	2121	2525		
365	,	0000	0000	5054	2121	2531		
366	,	5858	6468	0000	2123	2525		
367	,	5672	7078	5052	2121	2525		
368	,	6274	6666	5052	2121	2525		
369	,	5858	6668	5254	2121	2525		
370	,	5872	7078	5050	2121	2525		
371	,	6262	6272	5054	2121	2525		
372	,	5872	6872	5058	2121	2525		
373	,	5870	6474	5052	1721	2531		
374	,	5874	6670	5052	2121	2525		
375	,	5868	6678	5052	2121	2531		
376	,	7272	6670	5054	2123	2531		
377	,	6872	6666	5050	2123	2531		
378	,	7274	6470	5052	2121	2525		
379	,	7274	5866	5058	2123	2525		
380	,	6272	6068	5052	2121	2525		
381	,	5872	6070	5254	2121	2531		
382	,	5872	6676	5052	2121	2525		
383	,	5876	6070	5052	2121	2525		
384	,	7474	6476	5050	2123	2525		
385	,	5868	6468	5050	2125	2525		
386	,	5862	6876	5252	2121	2531		
387	,	6872	6870	5050	2121	2525		
388	,	5870	6070	5256	2121	2525		
